topic_serial,text
10,关于我随手一拿就拿到了我爸最贵的茶叶这件事今天突然发现的一些很神奇的事情新宠草莓熊真的好香草莓味关于争分夺秒刷科目四这件事 让我起床睁开眼睛第一件事就是拍照人脸识别登录 今早拍了这个照片上传了 识别了整整五分钟 半天没想明白为什么这么慢 看了一眼右下角小字：请注意个人形象
10,哈利波特魔法觉醒救命哈利波特开人脸识别了?
10,那些闯红灯还低着头看手机慢慢悠悠过马路的人，都是咋想的？我突然想到黑镜里面有一集，有个人都有一个积分器，每个人都能看到别人的分数，分数低的自动会被排斥，我觉得现在贼需要这个东西，现在人脸识别这么发达是不是，每个人都应该有积分，各种不遵守法律法规的统统扣分，0分就回炉重造吧。
10,好想明天美美的去无锡，但是我一化妆就过不了人脸识别，车站识别不了，酒店也是（最后还是能过，就是要尝试很多次）
10,……有些人真的魔怔了，别人说看面相是封建迷信，他上来就“你外国爹人脸识别系统就好了？”先不说好不好，这两个玩意是一个东西吗？而且要是不好引进个der啊…
10,人脸识别之从高一到现在 我是整容了？就360度转拍都没法核对上那就是我的脸？
10,@微博安全中心@微博任务 微博能不能来个人工客服 20211220日使用10200微博积分兑换红包 红包一直未到账 已经反复进行申述无果 让人脸识别 都刷了好几次也没有下文 如果给用户解决问题 希望拿出点态度来
10,走进庭院看到的不是人脸识别 没有人行闸机只是一扇古朴的门扉砖与瓦 瓦与木相互的交融以孩童的探险精神 看山听水归乡的路上并不孤独，木马、木驴、和生动的小木人在旁院子里 藏着记忆里的童年#成都房产##田园生活##民宿# 2成都 
10,我真的要抓狂了，什么鬼人脸识别，是敷面膜的我不配了，是戴口罩的我不配了，感觉自己一朝回到解放前
10,食物语手游去年协会团圆饭公然秀恩爱（bushi）的我……今年被人脸识别制裁到协会都不要我
10,🍎我化了妆你就不认识我了是吧😅人脸识别硬是看不出是同一个人是吧😅
10,12306APP是最新人脸识别系统，极严谨，无任何漏洞
10,#美好生活充电站#【科技赋能办电服务进入“刷脸”时代】随着科技创新不断推进，人脸识别被广泛应用在各个领域。1月21日，在@国网杭州市临安区供电公司锦城营业厅，电力员工正在引导未带身份证的客户以“刷脸”认证的方式办理用电业务，实现办电业务从“一证办电”到“零证办电”的优化升级。
10,中国建设银行大无语事件无卡取款人脸识别一直过不去闹了半个多小时银行也下班了那玩意不能用就别整呗！真闹心中国建设银行给你五星差评，体验感极差，耽误事还闹心！！！临汾
10,王者荣耀是不是有什么大病我一天人脸识别了3次
10,【今年春运，#吉林省13家公路客运站已开通人脸识别功能#可刷脸乘车】目前，我省有13家公路客运站已开通人脸识别功能，可刷脸乘车！via.吉林广播电视台#宝藏区域博主##我要上同城精选#吉林乌拉圈的微博视频吉林·吉林市公路客运站
10,草我说怎么用不了Windowshello深度摄像头被贴了想想也是屏幕是多个型号通用的很明显是换屏幕组装机没人脸识别的型号会贴掉深度摄像头（因为开个透明窗很丑）组装的人怎么会想到去掉这个部分呢服务手册又没写（
10,#苹果#13pro戴口罩也可以人脸识别👱🏻♀️广州·吉祥北园
10,王者荣耀交易问问家人们，之前在闲🐟上买了个号，有段时间突然显示账号异常然后被冻结，再次解冻发现被换了手机绑定之类的。人脸识别和q钱包实名是我的，还有办法找回吗？
10,#科二颤颤巍巍的过了第一把侧方位停车压线直接不合格，第二把人脸识别失败……正当哇的一声哭出声来，回到原位指导员小哥说第二轮不算数重新来过🙏可能我是为数不多有三次转考场机会的学员吧！最后一次过了都觉得是做梦，科三见西宁
10,我提出了问题“怎么才可以换身份证绑定啊！现在已经成年了，但是身份证绑定的是别人的，现在要人脸识别。现在都玩不了。”。怎么才可以换身份证绑定啊！现在已经成年了，但是身份证绑定的是别人的，现在要人脸识别。现在都玩不了。@王者荣耀
10,今天给布丁丁办卡遇到了尴尬的事给我做人脸识别的时候竟然没通过被柜员问了是不是本人结果识别了三次才通过好尴尬难道我胖的连人脸识别都不认了咩
10,怪不得人脸识别失败，抬起左眉降下右眉，这动作谁能做标准#影视剪辑##高分电影#欲宝儿影视推荐的微博视频
10,现在就蛮想光遇把一任人脸识别普及，让那些炒价的号贩子消停一下
10,人脸识别没过择日重拍身份证儿
10,QQ被冻结 大无语事件啊，又冻结我账号，人在国外无法人脸识别，人在国外无法人脸识别，人在国外无法人脸识别，验证不了啊，能不能解决一下。@腾讯客服 @腾讯客服 @腾讯客服
10,#刘学州#网络实名认证迫在眉睫 一人一号直接连接身份证和人脸识别
10,卧槽！我的人脸识别能认得我戴口罩了！
10,真的很搞笑，因为我脸肿了，人脸识别不通过。
10,QQ无法正常使用用得好好的，突然被冻结人脸识别也解除不了请求回复，谢谢！@腾讯客服
10,游戏输两把我就会破防人脸识别三次不成功我就指纹解锁所以一次又一次被误解被伤害却还是想爱你是我脾气不好
10,渣浪下一把能不能退出一个人脸识别屏蔽图片的功能呢光靠关键字我的主页还不够干净
10,人脸识别！你真的有点啰比嗦！！！
10,奇迹暖暖晕了这是个什么阴间玩意儿啊都22了还要被防人脸识别10次都失败了只能明天再继续做人脸识别吗家人们有什么办法能救救我吗
10,#开端结局#我用手机人脸识别都没卢迪点头干脆
10,王者荣耀的未成年防沉迷真的垃圾我妹妹拿我妈身份证认证的一次都没有随机人脸识别每天开麦打王者到晚上12点多
11,发布了头条文章：《从小鹏汽车“盗脸”被罚10万！谈人脸识别的个人信息保护问题｜ 摩方》 O从小鹏汽车“盗脸”被罚10万！谈人脸识别的个人信息保护问题｜ 摩方
11,sky光遇呜呜呜光遇可以改身份证认定吗？孩子之前用的家长的，现在成年了想用自己的，怕之后出人脸识别
12,2022广东省考要刷身份证和人脸识别。各位考生身份证别丢了，脸保持很高的识别度。
12,不是牙的缘故吧，苹果相机的应用野心和布局挺大的，人脸识别、人脸三维重建、所以对人脸图片信息捕捉有自己独到的技术。如果只图个拍照片的美颜效果，有美图秀秀啊，或者买买美颜相机。不能挑一个这么色调这么怪异的图片来对比两者高度。
12,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈……………等会…………我的好像也没录人脸识别………我上周天刚去升级了门禁卡。怎么就把这茬忘了
12,事情发生在昨天深夜。进小区要刷门禁卡，我努力地从口袋里面翻找门禁卡。保安大哥提醒我：“刷脸就行（业主都有登记人脸识别）。”我脑子没转过来，我回了大哥一句：“但是我没带脸（我是想说我没去登记人脸识别…）。”保安大哥愣住了：“…”
12,科普小视频，机器如何做人脸识别
12,怎么不刮胡子不洗头楼下的人脸识别反倒认出我来了
12,防诈骗app下载个寂寞，防个寂寞，一系列麻烦的操作之后人脸识别还闪退没有下文了。。。哪个平台还可以随时方便举报诈骗电话号码的？？？
12,sky光遇黑市人脸识别
12,笑死，胖到小区门禁人脸识别不出我，碗安胖到公司门禁识别不出他。一切为了孩子
12,腾讯人工客服 腾讯健康系统，cf显示异地登录，需要人脸识别，qq身份证是以前绑定的（可能是当年在网络上乱找的）现在显示无法更改，导致无法通过人脸识别解除限制。@腾讯客服
12,【#您听说过蹭脸吗？#】您知道#人脸信息有多重要#吗？最高人民法院针对人脸识别技术滥用出台了怎样的司法解释？敬请关注《#民法典进行时#》
12,我就说最近怎么没看见我弟打游戏了原来他游戏账号是绑的我的身份证，我不在家，没人给他人脸识别哈哈哈哈哈哈哈
12,绿码上面那个人脸识别就不能换吗？我闭着眼睛呢邋里邋遢（素颜 面如土色 黑眼圈 杂乱头发 ） 的在图书馆进行了一次识别就只能用这个了吗
12,@腾讯人工客服超话 为什么人脸识别告诉我与已实名信息不符啊，我一直都是用的自己的身份证号码，成长守护平台也显示是我自己的，这到底是为什么
12,人脸识别如果滥用，还是很可怕
12,主播BLUE 家人们有没有遇到过这种情况呀？我是买的号，在健康系统里面实名是成年人的，已经用了3个月没出现过人脸识别了，但是现在这种情况我好像联系不到前号主了，有什么办法可以解决吗？
12,小区的人脸识别让我在风中凌乱，社死现场 2蚌埠·五河县
12,#iPhone15或将全部搭载苹果自研芯片#把指纹解锁搞回来，现在出门戴口罩，人脸识别太不方便了
12,去了趟理发店我的人脸识别已经不认识我了
12,手机人脸识别有点害人，公共场合不敢取口罩啊，可不可以开发个人眼识别？
12,华为Mate系列最经典的手机，Mate20 Pro，应该没人反对吧？[奸笑]麒麟980+3D人脸识别 +40W快充+2K曲面屏，放在2022年用起来依然丝滑流畅！
12,属于机密....Mate 50Pro +双潜望，最高可达300X变焦，还有3D人脸识别（屏下）
12,我弟一回来就要被他笑死，拿着我的手机登王者，然后叫我奶奶人脸识别，我奶奶又及其不配合，最后只能放弃
12,主播BLUE 9m！这是怎么回事！！！今天登游戏就一直人脸识别？然后刚刚想登又跳出人脸识别！结果识别不了了就显示这个？
12,我真的太太太希望疫情过去了 我们小区物业真的是典型的民众的配合让他们以为自己的权利过了火，甚至可以跑到居民家的院子里把攒的纸壳扔了，还要搞人脸识别 只有正大门搞，小门还能随意出入，就这一年太多太多折腾人的事了
